Id,Sales
0,5033.266535994813
1,5302.394108343236
2,6591.782325755774
3,8182.914810020551
4,8100.2510149005275
5,10387.37248884098
6,6946.201438863464
7,8440.397336044147
8,6756.187630028602
9,7420.08927132223
10,6348.4523243775375
11,7846.999009529424
12,7040.985191551423
13,8196.038867517038
14,4492.643106232237
15,5512.2226351739155
16,6272.463575347979
17,6761.9496189033725
18,6179.021185300692
19,8590.871205037061
20,8973.895264988023
21,9820.185050710345
22,5233.531796176932
23,6533.195843688104
24,6944.400829031889
25,8811.25569255881
26,5493.3710735900295
27,5820.785738704385
28,6258.100957465498
29,6770.897977935841
30,5876.77415009836
31,8181.6395788107675
32,9240.749136223732
33,10414.394721067858
34,4073.9252285062616
35,6910.696446921016
36,3309.686167703761
37,4733.385770062854
38,9017.699435982597
39,9948.723855808928
40,8845.132385873672
41,9854.694925863518
42,8869.11138515926
43,9715.344108194713
44,8897.269332557858
45,12549.248583599845
46,3761.816291112053
47,7165.456108720632
48,4312.771015518998
49,4478.799344176244
50,6054.997850832822
51,5625.831661308604
52,6115.501450311033
53,6856.30000636654
54,3568.046088988805
55,6678.904914075766
56,5536.101115184559
57,8007.056285538845
58,6601.675311520669
59,8151.534231520873
60,4674.080441139828
61,4205.641461981015
62,6693.290153176813
63,5874.2842247484095
64,5891.199043211064
65,7609.025123515286
66,4532.92942973349
67,6386.57157282114
68,11895.106381237923
69,16352.089192471407
70,5526.2540935934285
71,5310.585844042317
72,5864.939215146335
73,8061.414192077113
74,6269.716398057186
75,7841.548266568137
76,8324.986166093311
77,10357.524503956824
78,6818.7377730069165
79,7605.867933149507
80,6387.68718508191
81,7835.2989538651245
82,16143.145052292351
83,18823.817319970847
84,8957.585568819079
85,9746.345012367547
86,5449.661676131866
87,6188.873915144257
88,9378.200392366563
89,10377.233159088237
90,6677.389660392901
91,6935.797930871925
92,8475.39087058436
93,12180.699645153867
94,5087.669782229215
95,5925.51779960961
96,9840.529005259008
97,8742.609132411082
98,6996.551240963688
99,8975.125159990623
100,5602.263029223813
101,5695.58758217254
102,7579.86040815696
103,10204.93256956798
104,9647.864010011943
105,12055.624898084887
106,4049.1015312873064
107,6942.089258365845
108,4018.273070876558
109,6932.943656561847
110,1471.738626025943
111,3293.6291923361105
112,4653.658400685774
113,5619.404852600869
114,6653.314414442577
115,6761.508352872547
116,4443.288634344027
117,8891.844883287513
118,5581.785423755139
119,5237.7706958073995
120,5730.455887219284
121,8160.669539232647
122,5173.0228215415955
123,5290.085255298173
124,3488.3794816547856
125,5711.478098399519
126,4987.309952186632
127,5251.894994332863
128,5473.478949419968
129,6874.815654899016
130,8481.143338201131
131,10545.276085736139
132,6575.432939143517
133,7719.28463323845
134,6307.207881833007
135,6832.192243092373
136,3222.2322457061537
137,3575.7183897579707
138,3801.537123835305
139,6416.4548913665885
140,7120.4022234497015
141,8023.241968998367
142,6007.87461874622
143,9563.936761508481
144,6143.230719707223
145,9004.74281598385
146,6046.515329619494
147,8146.176205577081
148,4478.224789103411
149,7325.317126403443
150,8372.554261482263
151,9152.992454895058
152,2582.4381953393
153,5045.494749137971
154,6191.884453493671
155,9033.367915788212
156,6327.951143448777
157,8149.269000833893
158,3022.33619453961
159,5076.24427272419
160,6351.882392829341
161,8090.3389251276085
162,6311.966465029557
163,7024.5014130468935
164,4877.074087906821
165,6332.686266884998
166,7934.914568829607
167,8093.258196015899
168,5408.305739042023
169,6968.155565728131
170,9556.808806913547
171,10713.637956538962
172,5034.687603681686
173,7153.609685381496
174,5771.8164102386945
175,6739.775422345481
176,6319.2995660440065
177,7294.220627863204
178,2444.3802903204014
179,5123.466058965329
180,3257.559581279993
181,5135.956489434077
182,8723.309080582947
183,8193.482849011452
184,6377.314497469127
185,7559.816977358466
186,9593.741952705956
187,10291.380783063589
188,7080.06822178186
