Id,Sales
0,4516.608074153261
1,5344.11755326683
2,6700.697059853339
3,7300.3586854095865
4,8295.509606708165
5,10269.639386175057
6,6550.842444819003
7,8059.694591893906
8,5677.633646428907
9,7047.288815218196
10,6416.3455840881115
11,7907.74749800345
12,5938.584394483156
13,7255.678130567865
14,4634.194723947351
15,5434.181512641539
16,5416.288673654666
17,6344.469361707379
18,7451.192856816403
19,8179.445811767427
20,7264.078260955452
21,9152.369914377314
22,5007.934454927386
23,6665.612863553579
24,6574.084941396599
25,8708.249559422302
26,4818.489814770981
27,5642.440706582781
28,5379.676539672058
29,6250.424566204573
30,6450.9177612832755
31,7823.187493410809
32,8351.67283534632
33,10332.66030388341
34,4241.044219299096
35,7187.325735790204
36,3511.775076984057
37,5071.4113172466305
38,8343.281231433673
39,9414.290914526853
40,7579.1828118693065
41,9477.892053664675
42,7807.762050448509
43,9033.881060283878
44,8073.921771618068
45,10850.07473478099
46,4303.891280614614
47,7375.704310333087
48,2963.0095959136434
49,3523.0648921886063
50,5335.8057142233265
51,5221.044184277479
52,6004.718899696069
53,6786.731192655615
54,3360.6883624705656
55,6648.15566263077
56,5389.057228102656
57,7813.647373638078
58,6315.699777584258
59,7398.232056412005
60,3403.6296090390374
61,4123.597411331515
62,4601.451490143607
63,5116.257430342404
64,5621.973326681323
65,7071.870006454719
66,4798.92147087278
67,6164.15879735141
68,11343.36899819825
69,10308.370967769792
70,4729.8926534869515
71,5054.752715649733
72,6121.43645608439
73,7658.287485379604
74,6096.990279006497
75,7618.118044566816
76,8039.2874488025145
77,10080.015290673933
78,7014.699175268247
79,7455.402119894053
80,6179.4895197572
81,7074.860958359409
82,15790.076526535768
83,18907.49578119513
84,7827.431518271175
85,9025.762050508883
86,4869.352662390676
87,5787.730093719649
88,8034.670599194498
89,9912.641995074624
90,6116.102020650713
91,6844.256792618776
92,9602.748383248447
93,12850.61673112532
94,4968.673805995605
95,5982.701951727559
96,7522.466419257864
97,8113.824391811909
98,6383.630634100406
99,8453.967616620776
100,3941.912861339148
101,4993.768714238717
102,7208.436384276889
103,9024.314932712829
104,9675.354860218442
105,12140.608410402028
106,4027.930746449497
107,7147.0941221748135
108,4604.2051017474105
109,6759.512716423602
110,2020.402587496146
111,3777.4297076814887
112,4147.210658814438
113,5603.797705516712
114,5655.82647589025
115,6027.211107083803
116,5381.480844510908
117,9664.43060316668
118,4828.542113290557
119,4890.478993795759
120,5999.020649916603
121,7508.788130826592
122,4003.9492643347476
123,5156.212536367463
124,2687.725060053826
125,5079.101049388994
126,4745.909402417516
127,5096.648563997621
128,5105.709977726998
129,6971.76803766024
130,8312.40038772549
131,10609.076015074188
132,5963.147012963918
133,7017.446136070604
134,5369.676421871739
135,7330.925773469772
136,3149.5696147024996
137,3814.2128330873875
138,3977.1882163152413
139,6143.406133966792
140,7549.436241220229
141,7357.5368329879875
142,6091.628719562337
143,9101.817853361748
144,5948.852969068013
145,7938.180076375929
146,6030.301411681099
147,7845.023279893942
148,4642.928979688942
149,7735.3858418192685
150,8070.3333908337345
151,8939.193222952616
152,3102.0540136801524
153,5147.216754324043
154,6876.622127407669
155,8767.07583374508
156,6126.164637377503
157,7528.211319142901
158,3008.396505703393
159,5237.158082438044
160,6044.985401870985
161,7841.227437173861
162,5055.641110736837
163,6472.071789197223
164,5031.563082836149
165,6649.876131662315
166,6816.827524837818
167,8436.022854460854
168,5473.258694065494
169,7358.35132206225
170,8534.358591540751
171,10069.394470269344
172,4896.08248174913
173,6874.14821339714
174,5359.367063013907
175,6783.105892923991
176,5712.788330437226
177,7401.588622699972
178,1514.32381071069
179,4433.634252625242
180,3454.7117824547754
181,4845.082825657157
182,6534.53786864901
183,8145.573674240892
184,6261.3968505035555
185,7159.270391667134
186,8672.727831319167
187,9889.12667162475
188,5881.756292914685
189,5852.483073640056
190,5649.9228946054045
191,7850.802268287483
192,9871.916734435476
193,11693.294125728733
194,2658.1312831669725
195,5387.519985374915
196,6878.042308820532
197,8136.92703746091
198,5054.153408462025
199,6578.910070639091
200,5743.433544405473
201,7520.586416291301
202,7202.028885234381
203,9683.894287447018
204,2529.9066805217667
205,3903.8740258585563
206,4773.059225419751
207,6005.8225451323315
208,9135.07565619735
209,9525.747466056197
210,6284.48473224672
211,8761.533489744934
212,6971.061565340276
213,9069.175794030734
214,4589.152230419188
215,4915.118388318161
216,5792.314155363906
217,7098.3896286756
218,6679.712924270045
219,11088.852444431122
220,4168.828529079815
221,5139.676695462649
222,5370.753574081678
223,6405.401297381249
224,4353.408466417729
225,5396.521574352347
226,6867.160026814219
227,7354.732792836205
228,8932.911769463595
229,10060.609641263898
230,5784.416004244368
231,8324.56022095143
232,6162.723280839401
233,7362.308137643226
234,7109.313437387885
235,7903.068381014701
236,5442.48180787906
237,8289.959512084164
238,4698.5717346684205
239,5429.618207837342
240,4882.035994621884
241,6510.440592617701
242,6536.919607887091
243,8247.56974372441
244,5604.489808579717
245,9404.352179162846
246,4356.479892109167
247,6861.489431035332
248,5974.273783945774
249,8677.463232040103
250,3628.618351426393
251,5480.548860123693
252,4948.754383623888
253,6284.913763963669
254,8410.042927344852
255,7794.056499112256
256,9348.964575464455
257,9859.107695093939
258,4629.972598768387
259,7450.514548668448
260,4008.4328939378443
261,4915.029049247734
262,7251.89735554892
263,9365.3135785036
264,5769.256047646828
265,10111.18975209957
266,5978.854020797322
267,9027.324276714586
268,11479.97305778599
269,11056.501236081149
270,4490.5787211937595
271,7410.721237683845
272,5679.398187309994
273,3730.6165083599544
274,4677.878111064439
275,5105.361785492889
276,5722.933054740971
277,6908.2100196673855
278,4422.585781389562
279,6683.229982595171
280,6876.984987568456
281,7509.109178112444
282,7113.933438721738
283,7370.912839971886
284,2873.5789443644376
285,3890.5593360002576
286,2931.1060075646033
287,4992.786009383825
288,5925.758779159637
289,7186.66842423109
290,2975.826874674717
291,6067.048308601432
292,11469.378436867093
293,15259.36950926075
294,4613.193485500569
295,4984.223458251739
296,6772.951919748934
297,7844.1493216648605
298,6734.172673982151
299,7832.599056292567
300,9108.35114223512
301,10079.154719026814
302,7353.060609904949
303,7434.231199389048
304,6905.39420992035
305,7491.866642982722
306,20382.47702990942
307,17898.915985918014
308,5974.186730459005
309,8869.041200641435
310,3918.1327243920778
311,5757.149856910094
312,7227.686744922381
313,9972.669809548812
314,5687.550794804926
315,6805.199584248451
316,11481.942801940295
317,11625.806082872525
318,4958.226064060007
319,5990.586911256753
320,6357.715162754144
321,8189.440204583432
322,6172.171117789557
323,8315.024753926986
324,3235.6508514817147
325,4879.5441216669005
326,7243.510715742812
327,9890.282170491833
328,10770.946824731443
329,11371.748210348207
330,4675.284639053202
331,6952.376325030438
332,4559.754759652498
333,6749.237576613671
334,2230.226300809068
335,3692.118796529303
336,4541.658682726974
337,5679.663656621806
338,4928.100001657446
339,6232.174532886907
340,5200.871220436524
341,8870.536627864616
342,4338.694291870057
343,4731.508213153952
344,6875.509089273973
345,6655.054246799334
346,4134.3586900102055
347,5190.8347402244035
348,4105.271997216518
349,4663.14060716492
350,4285.702091708297
351,5623.579524645071
352,4848.869203712201
353,7137.112298256261
354,9281.070012217146
355,10553.183562933755
356,6544.722618761512
357,7165.891077669304
358,4505.567637561814
359,6645.822576069528
360,2871.0753303681586
361,3605.987947341704
362,3567.540530032987
363,6177.146496028706
364,8183.752628233025
365,7652.320797813136
366,5659.7630784539815
367,10557.884888829865
368,7600.20900227823
369,8086.010174611363
370,6806.37034747694
371,7863.078150962086
372,5408.772363630172
373,7478.374247627646
374,6555.005093285892
375,8943.48420488845
376,5297.495943964665
377,4982.060226952372
378,5617.509325280467
379,8765.335459829943
380,6527.904560417264
381,7096.0124186167295
382,3675.737674407149
383,5185.872490206608
384,6767.968423372745
385,7643.05498514145
386,4587.1800794045
387,6024.422199132428
388,5272.5268471131985
389,6858.602710581037
390,6449.183912709061
391,8143.929368944842
392,5102.097575950216
393,7415.3777942014285
394,9474.044689839435
395,10145.698338384918
396,4388.731432471246
397,7057.605223916718
398,5034.871461518786
399,6826.999827204462
400,5939.484547659507
401,7234.652652363844
402,2885.049921312337
403,2706.1163808597066
404,4999.946248952438
405,5168.17759099071
406,6448.307193147904
407,8107.548718731856
408,6264.567039031
409,7410.028384375208
410,9800.587406897617
411,10469.885846029094
412,7781.8111182260745
413,6127.949785528979
414,6946.903482097574
415,7887.041887819914
416,11154.194528547396
417,11352.036828236776
418,4083.0246471863124
419,5265.689762950259
420,7145.608346064621
421,7824.930092644846
422,4897.193216390592
423,6834.753850938262
424,5941.975019734247
425,7373.855015947577
426,6191.8033876925265
427,9296.02296203898
428,3199.9699421208475
429,3934.6388744285446
430,3996.740132636589
431,5957.173651425272
432,7894.081494381113
433,9898.14250199389
434,7174.2415058412125
435,8683.272702591308
436,6174.375638984992
437,9775.114143494002
438,3973.405295469821
439,5008.730382834778
440,5566.577350448089
441,6961.2020388299225
442,5966.127645869526
443,10783.23376916934
444,3685.325751378869
445,5020.365162057326
446,4379.37298751287
447,6725.502684548851
448,6309.880923427129
449,5372.43848490408
450,8526.795331236495
451,7191.924964545964
452,11010.68922944871
453,9639.120315732835
454,10348.67450934074
455,8231.278938792431
456,9323.875937485433
457,7638.147046898348
458,9367.980946159905
459,7968.40996388568
460,9866.488400661428
461,8271.793678004822
462,6436.9462743721315
463,5519.094376763573
464,8361.854201774235
465,6871.629093790108
466,9843.220801982916
467,8714.58832932606
468,11676.964564708813
469,9114.942344986894
470,8064.781754082597
471,6811.479158970593
472,10744.917901775972
473,8778.029579863003
474,8050.178690554912
475,5762.552571441311
476,8346.730337871415
477,6380.148878386052
478,10359.613138411034
479,7728.848908571295
480,11703.417078050716
481,10080.894523434661
482,9261.333379143864
483,7223.167969142458
484,6438.246631241287
485,5028.755325889278
486,11448.393666967118
487,9441.136318662398
488,12967.200575750914
489,9665.72029503922
490,13383.74894057768
491,8789.9377197664
492,11313.115642035275
493,10502.994350984272
494,10354.752984318207
495,7413.7073966782245
496,3821.452325116344
497,3593.4245709806182
498,6273.100291703115
499,5187.857793494613
500,8818.25512131852
501,6938.986899946791
502,8451.242105527936
503,7136.760761438086
504,10341.3297175734
505,7847.058096271176
506,9093.598905405224
507,7601.74933448327
508,5287.497206818194
509,3964.357853040891
510,6852.300516027878
511,5369.722364687618
512,8753.659795684323
513,7768.514697600669
514,8985.253165583705
515,6477.324871005196
516,19509.2313063153
517,15378.433928120987
518,6346.22826230508
519,5120.209716823234
520,11800.195441110358
521,7788.401733854848
522,9244.409706632347
523,7367.404307560374
524,13028.52314059802
525,9933.816280177702
526,8722.722102243752
527,7234.846416180214
528,11145.368792667941
529,7875.902749159241
530,19391.778572669784
531,19060.083296280347
532,10593.04195504876
533,8913.490775161488
534,7217.6704097154625
535,5978.242614709072
536,14393.211812389467
537,9525.747466056197
538,7947.660048699782
539,7196.619995210402
540,10542.535050557799
541,12643.545093237051
542,7266.781951644651
543,6160.424689912923
544,9971.601873439762
545,8283.287750758494
546,11219.268039077087
547,9095.77694239302
548,7260.36509904318
549,4848.807022277894
550,11977.487348723154
551,9932.68310270501
552,14002.705025161787
553,11924.374944745652
554,9206.396676280412
555,7141.257834673164
556,8707.950073546881
557,6683.006745711555
558,4672.780933594547
559,3634.4037863506705
560,7606.827929023066
561,5684.379336981261
562,7894.190627342122
563,6212.17585273286
564,11517.930324903416
565,9743.779300321536
566,5508.214442786824
567,4649.620909607963
568,11110.930926093835
569,7623.435545047384
570,6049.53412494684
571,5295.553862604954
572,6107.5757452054895
573,5331.880231627359
574,6964.28805366861
575,5334.179192632927
576,8681.822690773568
577,6753.633497322057
578,13376.973429393545
579,11177.582085465068
580,8985.431850336325
581,7541.122544502298
582,8342.974615091725
583,6787.282877260508
584,3997.378359126651
585,4082.7512573893555
586,8210.905676182494
587,8764.368874736007
588,9255.806669801832
589,7474.241374729178
590,11489.059127188077
591,9059.439414180088
592,7327.4190779813825
593,7956.0789190420965
594,10772.454729145917
595,8173.260666186767
596,12069.595669643219
597,7494.436995430194
598,10746.458279882121
599,9196.949048851127
600,6306.8544486114515
601,5204.457093638024
602,10693.177107508795
603,8816.92757524586
604,9131.658649979876
605,7099.022916181691
606,6741.485958906814
607,5301.076823103444
608,9563.40916658029
609,8029.141259760656
610,8428.96796831415
611,6662.474317859353
612,7505.4664184216035
613,6634.113819505936
614,9972.808286768997
615,8162.396471603625
616,9314.394728310146
617,7307.05947886977
618,11889.202990977084
619,10301.229148861155
620,9627.965356136474
621,6993.697656504627
622,8556.36574703201
623,6887.36409899439
624,9622.029378431018
625,7263.612310282147
626,3183.2640758283355
627,2871.8656777027804
628,6559.390083584025
629,5368.842165011866
630,9903.120754616099
631,8154.639367257213
632,9074.618684106148
633,7434.956139756699
634,12065.345911180415
635,9937.098422009223
636,8452.006525307746
637,6094.969323218867
638,10177.453591943142
639,7871.062985345559
640,14409.476761325514
641,13460.484269606064
642,6677.545574645108
643,5321.906518376098
644,9699.720099767577
645,7838.12541661858
646,8097.387563236573
